MONTH,BRK_CDE,TRAN_CDE,TRAN_ORG_SOURCE,DESIG_CDE,ACC_TYP_CDE,SETT_TYP_CDE,CLNT_TYP,INSTR_TYP,INCL_LINES,REC_CNT
201611,99,ES,BDSFSTL ,N/A,N ,S,O,E,N,44
201611,99,EU,BDNCSUB ,N/A,EN,S,O,E,N,3726
201611,99,EU,BDNCSUB ,N/A,ES,S,O,E,N,3726
201611,99,EU,BDNCSUBS,N/A,EN,S,O,E,N,1
201611,99,EU,BDNCSUBS,N/A,ES,S,O,E,N,1
201611,99,J ,BDAUTOXF,  ,N/A,N/A,N/A,N/A,N,169
201611,99,J ,BDAUTOXF,  ,DA,S,O,N/A,N,146
201611,99,J ,BDAUTOXF,  ,S ,S,O,N/A,N,23
201611,99,J ,BDFINBAT,  ,N/A,N/A,N/A,N/A,N,541
201611,99,J ,BDFINBAT,YE,N/A,N/A,N/A,N/A,N,4
201611,99,J ,BDFININT,IN,N/A,N/A,N/A,N/A,N,1
201611,99,J ,BDFININT,IO,N/A,N/A,N/A,N/A,N,1
201611,99,J ,BDJNLUP ,  ,N/A,N/A,N/A,N/A,N,6
201611,99,L ,BDSBORC ,N/A,LP,S,O,E,N,2
201611,99,L ,BDSBORU ,N/A,LB,S,O,E,N,6
201611,99,L ,BDSBORU ,N/A,LL,N,O,E,N,6
201611,99,LB,BDSBORC ,N/A,LB,S,O,E,N,2
201611,99,LB,BDSBORC ,N/A,LL,N,O,E,N,2
201611,99,LR,BDSBORC ,N/A,LP,S,O,E,N,2
201611,99,LT,BDSBORC ,N/A,LB,S,O,E,N,2
201611,99,LT,BDSBORC ,N/A,LL,N,O,E,N,2
201611,99,SH,BDSBORC ,N/A,N/A,N/A,N/A,E,N,2
201611,99,SH,BDSBORC ,N/A,N ,S,O,E,N,2
201611,99,SL,BDSAFONS,N/A,N/A,N/A,N/A,E,N,15
201611,99,SL,BDSAFONS,N/A,N ,S,O,E,N,15
201611,99,ST,BDSAFONS,N/A,N/A,N/A,N/A,E,N,14
201611,99,ST,BDSAFONS,N/A,N ,S,O,E,N,14
201611,99,ST,BDSAFOS ,N/A,N/A,N/A,N/A,E,N,1
201611,99,ST,BDSAFOS ,N/A,N ,S,O,E,N,1
201611,99,SY,BDSBORC ,N/A,N/A,N/A,N/A,E,N,2
201611,99,SY,BDSBORC ,N/A,N ,S,O,E,N,2
201611,99,TC,BDDLSSUM,  ,N/A,N/A,N/A,N/A,N,928
201611,99,TG,BDDLSSUM,  ,N/A,N/A,N/A,N/A,N,690
201611,99,TG,BDFINSUM,  ,N/A,N/A,N/A,N/A,N,193
201611,104,CP,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,2
201611,104,CP,BDCSHPT ,  ,N/A,N/A,N/A,N/A,N,90
201611,104,CP,BDCSHPT ,  ,C ,C,I,N/A,N,12
201611,104,CP,BDCSHPT ,  ,C ,C,O,N/A,N,4
201611,104,CP,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,2
201611,104,CR,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,2
201611,104,CR,BDCSHRT ,  ,N/A,N/A,N/A,N/A,N,21
201611,104,CR,BDCSHRT ,  ,C ,C,I,N/A,N,1
201611,104,CR,BDFINJST,  ,N/A,N/A,N/A,N/A,N,2
201611,104,CR,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,40
201611,104,CR,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,6
201611,104,J ,BDACBAL ,??,C ,C,I,N/A,N,2
201611,104,J ,BDAUTOXF,  ,N/A,N/A,N/A,N/A,N,1
201611,104,J ,BDAUTOXF,  ,D ,S,O,N/A,N,1
201611,104,J ,BDFININT,IN,N/A,N/A,N/A,N/A,N,2
201611,104,J ,BDFININT,IN,C ,C,I,N/A,N,1
201611,104,J ,BDFININT,IN,D ,S,O,N/A,N,12
201611,104,J ,BDFININT,TG,N/A,N/A,N/A,N/A,N,2
201611,104,J ,BDFININT,TR,C ,C,I,N/A,N,1
201611,104,J ,BDFININT,TR,D ,S,O,N/A,N,10
201611,104,J ,BDFININT,TV,N/A,N/A,N/A,N/A,N,4
201611,104,J ,BDFININT,TV,C ,C,I,N/A,N,1
201611,104,J ,BDFININT,TV,D ,S,O,N/A,N,7
201611,104,J ,BDJNLUP ,  ,N/A,N/A,N/A,N/A,N,15
201611,104,J ,BDJNLUP ,  ,C ,C,I,N/A,N,6
201611,104,J ,BDJNLUP ,  ,LL,N,O,N/A,N,1
201611,104,JT,N/A     ,N/A,N/A,N/A,N/A,N/A,N,15
201611,104,SD,BDUSTNN ,N/A,C ,C,I,E,N,13
201611,104,SD,BDUSTNN ,N/A,C ,C,O,E,N,8
201611,104,SL,BDUSXCD ,N/A,C ,C,I,E,N,26
201611,104,SL,BDUSXCD ,N/A,C ,C,O,E,N,16
201611,104,SL,BDUSXCD ,N/A,N ,S,O,E,N,21
201611,104,SL,BDUSXCO ,N/A,C ,C,I,E,N,13
201611,104,SL,BDUSXCO ,N/A,C ,C,O,E,N,8
201611,104,TG,BDFINSUM,  ,N/A,N/A,N/A,N/A,N,12
201611,105,BE,BDDLSUPD,N/A,EN,S,O,E,N,1391
201611,105,BE,BDDLSUPD,N/A,EN,S,O,E,Y,43088
201611,105,BE,BDDLSUPD,N/A,PT,S,O,E,N,108
201611,105,BE,BDDLSUPD,N/A,PT,S,O,E,Y,112
201611,105,BE,BDDLSUPD,N/A,S ,S,O,E,N,1611
201611,105,BE,BDDLSUPD,N/A,S ,S,O,E,Y,43200
201611,105,CP,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,50
201611,105,CP,BDCSHPT ,  ,N/A,N/A,N/A,N/A,N,48
201611,105,CP,BDFINBAT,  ,N/A,N/A,N/A,N/A,N,320
201611,105,CP,BDFININS,  ,N/A,N/A,N/A,N/A,N,36
201611,105,CP,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,12
201611,105,CP,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,477
201611,105,CP,BDSFSTL ,  ,EN,S,O,N/A,N,477
201611,105,CR,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,50
201611,105,CR,BDCSHRT ,  ,N/A,N/A,N/A,N/A,N,30
201611,105,CR,BDCSHRT ,  ,B ,C,O,N/A,N,2
201611,105,CR,BDFINBAT,  ,N/A,N/A,N/A,N/A,N,268
201611,105,CR,BDFININS,  ,N/A,N/A,N/A,N/A,N,36
201611,105,CR,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,28
201611,105,CR,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,470
201611,105,CR,BDSFSTL ,  ,EN,S,O,N/A,N,470
201611,105,DB,BDSCRRTS,N/A,OB,S,O,E,N,1
201611,105,DB,BDSCRRTS,N/A,S ,S,O,E,N,841
201611,105,DB,BDSTKCON,N/A,S ,S,O,E,N,676
201611,105,DC,BDAUTCTA,N/A,PT,S,O,E,N,108
201611,105,DC,BDAUTCTA,N/A,S ,S,O,E,N,1348
201611,105,DC,BDMANCT ,N/A,OB,S,O,E,N,18
201611,105,DE,BDDLSRTS,N/A,LP,S,O,E,N,1
201611,105,DE,BDDLSRTS,N/A,S ,S,O,E,N,1
201611,105,DF,BDSTKCON,N/A,S ,S,O,E,N,4
201611,105,DL,BDSTLON ,N/A,C ,C,O,E,N,1
201611,105,DM,BDSTLON ,N/A,N ,S,O,E,N,1
201611,105,DN,BDBRKNET,N/A,EN,S,O,E,N,945
201611,105,DO,BDBRKNET,N/A,EN,S,O,E,N,1386
201611,105,DQ,BDDLXOP ,N/A,C ,C,O,E,N,1
201611,105,DQ,BDDLXOP ,N/A,C ,C,O,E,Y,1
201611,105,DQ,BDDLXOP ,N/A,LP,S,O,E,N,1
201611,105,DQ,BDDLXOP ,N/A,LP,S,O,E,Y,1
201611,105,DQ,BDDLXOP ,N/A,N ,S,O,E,N,1
201611,105,DQ,BDDLXOP ,N/A,N ,S,O,E,Y,1
201611,105,DQ,BDDLXOP ,N/A,OB,S,O,E,N,18
201611,105,DQ,BDDLXOP ,N/A,OB,S,O,E,Y,18
201611,105,DQ,BDDLXOP ,N/A,S ,S,O,E,N,15
201611,105,DQ,BDDLXOP ,N/A,S ,S,O,E,Y,15
201611,105,DZ,BDSTKVAL,N/A,S ,S,O,E,N,25979
201611,105,ES,BDSFSTL ,N/A,EN,S,O,E,N,947
201611,105,ES,BDSFSTL ,N/A,N ,S,O,E,N,946
201611,105,J ,BDAUTOXF,  ,N/A,N/A,N/A,N/A,N,177
201611,105,J ,BDAUTOXF,  ,LB,S,O,N/A,N,5
201611,105,J ,BDAUTOXF,  ,LL,N,O,N/A,N,5
201611,105,J ,BDAUTOXF,  ,S ,S,O,N/A,N,177
201611,105,J ,BDFININT,IN,N/A,N/A,N/A,N/A,N,12
201611,105,J ,BDFININT,IO,N/A,N/A,N/A,N/A,N,1
201611,105,J ,BDFINRTS,DF,N/A,N/A,N/A,N/A,N,1
201611,105,J ,BDFINRTS,DF,S ,S,O,N/A,N,1
201611,105,J ,BDFINRTS,DV,N/A,N/A,N/A,N/A,N,6
201611,105,J ,BDFINRTS,DV,LB,S,O,N/A,N,38
201611,105,J ,BDFINRTS,DV,LL,N,O,N/A,N,38
201611,105,J ,BDFINRTS,DV,S ,S,O,N/A,N,5
201611,105,J ,BDFINRTS,FD,N/A,N/A,N/A,N/A,N,2
201611,105,J ,BDFINRTS,FD,S ,S,O,N/A,N,3
201611,105,J ,BDFINRTS,FX,N/A,N/A,N/A,N/A,N,1
201611,105,J ,BDFINRTS,FX,S ,S,O,N/A,N,3
201611,105,J ,BDFINRTS,RR,N/A,N/A,N/A,N/A,N,4
201611,105,J ,BDFINRTS,RR,LB,S,O,N/A,N,55
201611,105,J ,BDFINRTS,RR,LL,N,O,N/A,N,55
201611,105,J ,BDFINRTS,RR,S ,S,O,N/A,N,5
201611,105,J ,BDJNLUP ,  ,N/A,N/A,N/A,N/A,N,28
201611,105,J ,BDJNLUP ,  ,LB,S,O,N/A,N,2
201611,105,J ,BDJNLUP ,  ,LL,N,O,N/A,N,2
201611,105,J ,BDJNLUP ,DF,N/A,N/A,N/A,N/A,N,1
201611,105,J ,BDJNLUP ,DF,S ,S,O,N/A,N,1
201611,105,K ,BDSCOLC ,N/A,LB,S,O,E,N,5
201611,105,K ,BDSCOLC ,N/A,LK,S,O,E,N,5
201611,105,K ,BDSCOLC ,N/A,LL,N,O,E,N,5
201611,105,K ,BDSCOLU ,N/A,LB,S,O,E,N,2
201611,105,K ,BDSCOLU ,N/A,LL,N,O,E,N,2
201611,105,KB,BDSCOLC ,N/A,LB,S,O,E,N,5
201611,105,KB,BDSCOLC ,N/A,LL,N,O,E,N,5
201611,105,KR,BDSCOLC ,N/A,LB,S,O,E,N,5
201611,105,KR,BDSCOLC ,N/A,LK,S,O,E,N,1
201611,105,KR,BDSCOLC ,N/A,LL,N,O,E,N,5
201611,105,KT,BDSCOLC ,N/A,LB,S,O,E,N,1
201611,105,KT,BDSCOLC ,N/A,LL,N,O,E,N,1
201611,105,L ,BDSBORC ,N/A,LB,S,O,E,N,1
201611,105,L ,BDSBORC ,N/A,LL,N,O,E,N,1
201611,105,L ,BDSBORC ,N/A,LP,S,O,E,N,351
201611,105,L ,BDSBORU ,N/A,LB,S,O,E,N,636
201611,105,L ,BDSBORU ,N/A,LL,N,O,E,N,636
201611,105,LB,BDSBORC ,N/A,LB,S,O,E,N,513
201611,105,LB,BDSBORC ,N/A,LL,N,O,E,N,513
201611,105,LE,BDSLBRTS,N/A,LB,S,O,E,N,13
201611,105,LE,BDSLBRTS,N/A,LL,N,O,E,N,13
201611,105,LR,BDSBORC ,N/A,LB,S,O,E,N,1
201611,105,LR,BDSBORC ,N/A,LL,N,O,E,N,1
201611,105,LR,BDSBORC ,N/A,LP,S,O,E,N,513
201611,105,LR,BDSBORU ,N/A,LB,S,O,E,N,4
201611,105,LR,BDSBORU ,N/A,LL,N,O,E,N,4
201611,105,LT,BDSBORC ,N/A,LB,S,O,E,N,351
201611,105,LT,BDSBORC ,N/A,LL,N,O,E,N,351
201611,105,SD,BDUSTNN ,N/A,C ,C,O,E,N,1
201611,105,SH,BDSBORC ,N/A,N/A,N/A,N/A,E,N,351
201611,105,SH,BDSBORC ,N/A,N ,S,O,E,N,351
201611,105,SK,BDSCOLC ,N/A,N/A,N/A,N/A,E,N,1
201611,105,SK,BDSCOLC ,N/A,N ,S,O,E,N,1
201611,105,SL,BDSAFONS,N/A,N/A,N/A,N/A,E,N,475
201611,105,SL,BDSAFONS,N/A,N ,S,O,E,N,475
201611,105,SL,BDSTLON ,N/A,C ,C,O,E,N,1
201611,105,SL,BDUSXCD ,N/A,C ,C,O,E,N,2
201611,105,SL,BDUSXCD ,N/A,N ,S,O,E,N,1
201611,105,SL,BDUSXCO ,N/A,C ,C,O,E,N,1
201611,105,SM,BDSCRMV ,N/A,C ,C,O,E,N,2
201611,105,SP,BDSCOLC ,N/A,N/A,N/A,N/A,E,N,5
201611,105,SP,BDSCOLC ,N/A,N ,S,O,E,N,5
201611,105,SS,BDACSCR ,N/A,C ,C,O,E,N,1
201611,105,ST,BDSAFCOS,N/A,N/A,N/A,N/A,E,N,1
201611,105,ST,BDSAFCOS,N/A,N ,S,O,E,N,1
201611,105,ST,BDSAFON ,N/A,N/A,N/A,N/A,E,N,1
201611,105,ST,BDSAFON ,N/A,N ,S,O,E,N,1
201611,105,ST,BDSAFONS,N/A,N/A,N/A,N/A,E,N,470
201611,105,ST,BDSAFONS,N/A,N ,S,O,E,N,470
201611,105,ST,BDSAFOS ,N/A,N/A,N/A,N/A,E,N,128
201611,105,ST,BDSAFOS ,N/A,N ,S,O,E,N,128
201611,105,SW,BDUSTCD ,N/A,C ,C,O,E,N,2
201611,105,SW,BDUSTCD ,N/A,N ,S,O,E,N,1
201611,105,SY,BDSBORC ,N/A,N/A,N/A,N/A,E,N,513
201611,105,SY,BDSBORC ,N/A,N ,S,O,E,N,513
201611,105,TG,BDDLSSUM,  ,N/A,N/A,N/A,N/A,N,147
201611,105,TG,BDFINSUM,  ,N/A,N/A,N/A,N/A,N,80
201611,106,BA,BDDLADJ ,N/A,C ,C,I,E,N,4
201611,106,BA,BDDLADJ ,N/A,C ,C,I,E,Y,13
201611,106,BA,BDDLADJ ,N/A,C ,C,O,E,N,12
201611,106,BA,BDDLADJ ,N/A,C ,C,O,E,Y,29
201611,106,BA,BDDLADJ ,N/A,C ,N,O,E,N,2
201611,106,BA,BDDLADJ ,N/A,C ,N,O,E,Y,2
201611,106,BA,BDDLADJ ,N/A,DA,S,O,E,N,24
201611,106,BA,BDDLADJ ,N/A,DA,S,O,E,Y,24
201611,106,BA,BDDLADJ ,N/A,S ,S,O,E,N,16
201611,106,BA,BDDLADJ ,N/A,S ,S,O,E,Y,16
201611,106,BD,BDDLSUPD,N/A,C ,C,I,E,N,83
201611,106,BD,BDDLSUPD,N/A,C ,C,I,E,Y,100
201611,106,BD,BDDLSUPD,N/A,C ,C,O,E,N,29
201611,106,BD,BDDLSUPD,N/A,C ,C,O,E,Y,29
201611,106,BD,BDDLSUPD,N/A,DA,S,O,E,N,91
201611,106,BD,BDDLSUPD,N/A,DA,S,O,E,Y,121
201611,106,BD,BDDLSUPD,N/A,S ,S,O,E,N,6
201611,106,BD,BDDLSUPD,N/A,S ,S,O,E,Y,6
201611,106,BD,BDRTMDL2,N/A,C ,C,I,E,N,364
201611,106,BD,BDRTMDL2,N/A,C ,C,I,E,Y,364
201611,106,BD,BDRTMDL2,N/A,C ,C,O,E,N,31
201611,106,BD,BDRTMDL2,N/A,C ,C,O,E,Y,31
201611,106,BD,BDRTMDL2,N/A,C ,N,O,E,N,140
201611,106,BD,BDRTMDL2,N/A,C ,N,O,E,Y,140
201611,106,BD,BDRTMDL2,N/A,DA,S,O,E,N,231
201611,106,BD,BDRTMDL2,N/A,DA,S,O,E,Y,586
201611,106,BD,BDRTMDL2,N/A,S ,S,O,E,N,51
201611,106,BD,BDRTMDL2,N/A,S ,S,O,E,Y,51
201611,106,BD,BDRTMDLS,N/A,C ,C,I,E,N,57
201611,106,BD,BDRTMDLS,N/A,C ,C,I,E,Y,57
201611,106,BD,BDRTMDLS,N/A,C ,C,O,E,N,14
201611,106,BD,BDRTMDLS,N/A,C ,C,O,E,Y,14
201611,106,BD,BDRTMDLS,N/A,C ,N,O,E,N,3
201611,106,BD,BDRTMDLS,N/A,C ,N,O,E,Y,3
201611,106,BD,BDRTMDLS,N/A,DA,S,O,E,N,46
201611,106,BD,BDRTMDLS,N/A,DA,S,O,E,Y,74
201611,106,BD,BDRTMDLS,N/A,S ,S,O,E,N,2
201611,106,BD,BDRTMDLS,N/A,S ,S,O,E,Y,2
201611,106,BE,BDDLSUPD,N/A,B ,C,O,E,N,1
201611,106,BE,BDDLSUPD,N/A,B ,C,O,E,Y,1
201611,106,BE,BDDLSUPD,N/A,C ,C,I,E,N,315
201611,106,BE,BDDLSUPD,N/A,C ,C,I,E,Y,694
201611,106,BE,BDDLSUPD,N/A,C ,C,O,E,N,173
201611,106,BE,BDDLSUPD,N/A,C ,C,O,E,Y,661
201611,106,BE,BDDLSUPD,N/A,C ,N,I,E,N,1
201611,106,BE,BDDLSUPD,N/A,C ,N,I,E,Y,1
201611,106,BE,BDDLSUPD,N/A,DA,S,O,E,N,282
201611,106,BE,BDDLSUPD,N/A,DA,S,O,E,Y,1961
201611,106,BE,BDDLSUPD,N/A,EN,S,O,E,N,3272
201611,106,BE,BDDLSUPD,N/A,EN,S,O,E,Y,234133
201611,106,BE,BDDLSUPD,N/A,PT,S,O,E,N,775
201611,106,BE,BDDLSUPD,N/A,PT,S,O,E,Y,2856
201611,106,BE,BDDLSUPD,N/A,S ,S,O,E,N,4534
201611,106,BE,BDDLSUPD,N/A,S ,S,O,E,Y,231803
201611,106,BE,BDRTMDLS,N/A,A ,N,O,E,N,1
201611,106,BE,BDRTMDLS,N/A,A ,N,O,E,Y,1
201611,106,BE,BDRTMDLS,N/A,C ,C,I,E,N,2
201611,106,BE,BDRTMDLS,N/A,C ,C,I,E,Y,4
201611,106,BE,BDRTMDLS,N/A,C ,N,O,E,N,2
201611,106,BE,BDRTMDLS,N/A,C ,N,O,E,Y,2
201611,106,BE,BDRTMDLS,N/A,DA,S,O,E,N,236
201611,106,BE,BDRTMDLS,N/A,DA,S,O,E,Y,1768
201611,106,BE,BDRTMDLS,N/A,PT,S,O,E,N,22
201611,106,BE,BDRTMDLS,N/A,PT,S,O,E,Y,26
201611,106,BE,BDRTMDLS,N/A,S ,S,O,E,N,13
201611,106,BE,BDRTMDLS,N/A,S ,S,O,E,Y,105
201611,106,BP,BDDLPRE ,N/A,C ,C,I,E,N,26
201611,106,BP,BDDLPRE ,N/A,C ,C,I,E,Y,27
201611,106,BP,BDDLPRE ,N/A,C ,C,O,E,N,12
201611,106,BP,BDDLPRE ,N/A,C ,C,O,E,Y,12
201611,106,BP,BDDLPRE ,N/A,DA,S,O,E,N,38
201611,106,BP,BDDLPRE ,N/A,DA,S,O,E,Y,39
201611,106,BP,BDDLPRE ,N/A,S ,S,O,E,N,10
201611,106,BP,BDDLPRE ,N/A,S ,S,O,E,Y,10
201611,106,BP,BDRTMDL3,N/A,C ,C,I,E,N,19
201611,106,BP,BDRTMDL3,N/A,C ,C,I,E,Y,19
201611,106,BP,BDRTMDL3,N/A,C ,C,O,E,N,12
201611,106,BP,BDRTMDL3,N/A,C ,C,O,E,Y,12
201611,106,BP,BDRTMDL3,N/A,DA,S,O,E,N,3
201611,106,BP,BDRTMDL3,N/A,DA,S,O,E,Y,31
201611,106,BR,BDDLADJ ,N/A,C ,C,I,E,N,7
201611,106,BR,BDDLADJ ,N/A,C ,C,I,E,Y,13
201611,106,BR,BDDLADJ ,N/A,C ,C,O,E,N,11
201611,106,BR,BDDLADJ ,N/A,C ,C,O,E,Y,23
201611,106,BR,BDDLADJ ,N/A,C ,N,O,E,N,2
201611,106,BR,BDDLADJ ,N/A,C ,N,O,E,Y,2
201611,106,BR,BDDLADJ ,N/A,DA,S,O,E,N,22
201611,106,BR,BDDLADJ ,N/A,DA,S,O,E,Y,30
201611,106,BR,BDDLADJ ,N/A,S ,S,O,E,N,16
201611,106,BR,BDDLADJ ,N/A,S ,S,O,E,Y,38
201611,106,CP,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,134
201611,106,CP,BDCSHPT ,  ,N/A,N/A,N/A,N/A,N,1085
201611,106,CP,BDCSHPT ,  ,B ,C,O,N/A,N,1
201611,106,CP,BDCSHPT ,  ,C ,C,I,N/A,N,268
201611,106,CP,BDCSHPT ,  ,C ,C,O,N/A,N,172
201611,106,CP,BDCSHPT ,  ,LL,N,O,N/A,N,6
201611,106,CP,BDCSHPT ,  ,RS,S,O,N/A,N,2
201611,106,CP,BDFININS,  ,N/A,N/A,N/A,N/A,N,122
201611,106,CP,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,14
201611,106,CP,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,1041
201611,106,CP,BDSFSTL ,  ,EN,S,O,N/A,N,1041
201611,106,CP,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,58
201611,106,CR,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,134
201611,106,CR,BDCSHRT ,  ,N/A,N/A,N/A,N/A,N,368
201611,106,CR,BDCSHRT ,  ,C ,C,I,N/A,N,126
201611,106,CR,BDCSHRT ,  ,C ,C,O,N/A,N,60
201611,106,CR,BDCSHRT ,  ,D ,S,O,N/A,N,1
201611,106,CR,BDCSHRT ,  ,LL,N,O,N/A,N,11
201611,106,CR,BDFININS,  ,N/A,N/A,N/A,N/A,N,80
201611,106,CR,BDFINJST,  ,N/A,N/A,N/A,N/A,N,2
201611,106,CR,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,26
201611,106,CR,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,1331
201611,106,CR,BDSFSTL ,  ,EN,S,O,N/A,N,1331
201611,106,CR,BDSWEEPP,  ,N/A,N/A,N/A,N/A,N,40
201611,106,CR,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,50
201611,106,DB,BDSCRRTS,N/A,A ,N,O,E,N,1
201611,106,DB,BDSCRRTS,N/A,B ,C,O,E,N,1
201611,106,DB,BDSCRRTS,N/A,C ,C,I,E,N,897
201611,106,DB,BDSCRRTS,N/A,C ,C,O,E,N,305
201611,106,DB,BDSCRRTS,N/A,C ,N,I,E,N,1
201611,106,DB,BDSCRRTS,N/A,C ,N,O,E,N,152
201611,106,DB,BDSCRRTS,N/A,CL,S,O,E,N,1
201611,106,DB,BDSCRRTS,N/A,DA,S,O,E,N,4
201611,106,DB,BDSCRRTS,N/A,OB,S,O,E,N,8
201611,106,DB,BDSTKCON,N/A,DA,S,O,E,N,14
201611,106,DB,BDSTKCON,N/A,S ,S,O,E,N,219
201611,106,DC,BDAUTCTA,N/A,C ,C,I,E,N,26
201611,106,DC,BDAUTCTA,N/A,C ,C,O,E,N,26
201611,106,DC,BDAUTCTA,N/A,C ,N,O,E,N,4
201611,106,DC,BDAUTCTA,N/A,DA,S,O,E,N,24
201611,106,DC,BDAUTCTA,N/A,OB,S,O,E,N,12
201611,106,DC,BDAUTCTA,N/A,PT,S,O,E,N,804
201611,106,DC,BDAUTCTA,N/A,S ,S,O,E,N,4
201611,106,DE,BDDLSRTS,N/A,C ,C,I,E,N,88
201611,106,DE,BDDLSRTS,N/A,C ,C,O,E,N,30
201611,106,DE,BDDLSRTS,N/A,CL,S,O,E,N,1
201611,106,DE,BDDLSRTS,N/A,N ,S,O,E,N,6
201611,106,DF,BDFREED2,N/A,C ,C,I,E,N,73
201611,106,DF,BDFREED2,N/A,C ,C,O,E,N,18
201611,106,DF,BDFREEDL,N/A,C ,C,I,E,N,243
201611,106,DF,BDFREEDL,N/A,C ,C,O,E,N,148
201611,106,DF,BDSTKCON,N/A,DA,S,O,E,N,943
201611,106,DF,BDSTKCON,N/A,S ,S,O,E,N,4550
201611,106,DL,BDSCRAL ,N/A,C ,C,I,E,N,1
201611,106,DL,BDSTLCP ,N/A,C ,C,I,E,N,309
201611,106,DL,BDSTLCP ,N/A,C ,C,O,E,N,169
201611,106,DL,BDSTLCUB,N/A,C ,C,I,E,N,90
201611,106,DL,BDSTLCUB,N/A,C ,C,O,E,N,29
201611,106,DL,BDSTLCUB,N/A,CL,S,O,E,N,1
201611,106,DL,BDSTLCUO,N/A,C ,C,I,E,N,3
201611,106,DL,BDSTLCUO,N/A,C ,C,O,E,N,4
201611,106,DL,BDSTLNO2,N/A,C ,C,I,E,N,2
201611,106,DL,BDSTLON ,N/A,C ,C,I,E,N,6
201611,106,DM,BDSTLCP ,N/A,N ,S,O,E,N,287
201611,106,DM,BDSTLCUB,N/A,N ,S,O,E,N,8
201611,106,DM,BDSTLCUO,N/A,N ,S,O,E,N,3
201611,106,DM,BDSTLNO2,N/A,N ,S,O,E,N,2
201611,106,DM,BDSTLNOS,N/A,N ,S,O,E,N,257
201611,106,DM,BDSTLON ,N/A,N ,S,O,E,N,11
201611,106,DN,BDBRKNET,N/A,EN,S,O,E,N,2402
201611,106,DO,BDBRKNET,N/A,EN,S,O,E,N,4796
201611,106,DO,BDBRKNET,N/A,ES,S,O,E,N,306
201611,106,DP,BDCSHAL ,N/A,C ,C,I,E,N,14
201611,106,DQ,BDDLXOP ,N/A,C ,C,I,E,N,2
201611,106,DQ,BDDLXOP ,N/A,C ,C,I,E,Y,2
201611,106,DQ,BDDLXOP ,N/A,C ,C,O,E,N,6
201611,106,DQ,BDDLXOP ,N/A,C ,C,O,E,Y,6
201611,106,DQ,BDDLXOP ,N/A,OB,S,O,E,N,8
201611,106,DQ,BDDLXOP ,N/A,OB,S,O,E,Y,8
201611,106,DS,BDUSXIN ,N/A,B ,C,O,E,N,1
201611,106,DT,BDSTLNOS,N/A,C ,C,I,E,N,494
201611,106,DT,BDSTLNOS,N/A,C ,C,O,E,N,114
201611,106,DT,BDSTLON ,N/A,C ,C,I,E,N,2
201611,106,DT,BDSTLON ,N/A,C ,C,O,E,N,3
201611,106,DU,BDDLRCA ,N/A,C ,C,I,E,N,1
201611,106,DU,BDDLRCA ,N/A,C ,C,O,E,N,4
201611,106,ER,BDCCSUB ,N/A,EN,S,O,E,N,36
201611,106,ER,BDNCSUB ,N/A,EN,S,O,E,N,2
201611,106,ER,BDNCSUB ,N/A,ES,S,O,E,N,2
201611,106,ES,BDSFSTL ,N/A,A ,N,O,E,N,1
201611,106,ES,BDSFSTL ,N/A,C ,N,I,E,N,1
201611,106,ES,BDSFSTL ,N/A,C ,N,O,E,N,149
201611,106,ES,BDSFSTL ,N/A,EN,S,O,E,N,2372
201611,106,ES,BDSFSTL ,N/A,ES,S,O,E,N,151
201611,106,ES,BDSFSTL ,N/A,N ,S,O,E,N,1725
201611,106,EU,BDCCSUB ,N/A,EN,S,O,E,N,170
201611,106,EU,BDCCSUBS,N/A,EN,S,O,E,N,1104
201611,106,EU,BDNCSUB ,N/A,EN,S,O,E,N,148
201611,106,EU,BDNCSUB ,N/A,ES,S,O,E,N,148
201611,106,EU,BDNCSUBS,N/A,EN,S,O,E,N,1
201611,106,EU,BDNCSUBS,N/A,ES,S,O,E,N,1
201611,106,J ,BDACBAL ,??,C ,C,I,N/A,N,50
201611,106,J ,BDACBAL ,??,C ,C,O,N/A,N,20
201611,106,J ,BDAUTOXF,  ,N/A,N/A,N/A,N/A,N,331
201611,106,J ,BDAUTOXF,  ,DA,S,O,N/A,N,95
201611,106,J ,BDAUTOXF,  ,S ,S,O,N/A,N,236
201611,106,J ,BDFINBAT,SF,N/A,N/A,N/A,N/A,N,1
